customer_id,Frequency,Monetary,total_items_purchased,total_orders_returned,Recency,return_rate,R_Score,F_Score,M_Score,RFM_Cell,RFM_Score_Sum
CUST01243,3,1470.48,3,0,74,0.0,3,3,3,333,9
CUST01244,5,3977.53,9,0,34,0.0,4,4,5,445,13
CUST01245,2,1283.42,2,0,255,0.0,1,2,2,122,5
CUST01246,3,2938.8999999999996,6,0,262,0.0,1,3,4,134,8
CUST01247,1,1439.66,3,0,3,0.0,5,1,3,513,9
CUST01248,1,1386.38,3,0,103,0.0,2,1,2,212,5
CUST01249,4,2733.47,5,0,57,0.0,3,4,4,344,11
CUST01250,1,612.27,1,0,175,0.0,1,1,1,111,3
CUST01251,11,5322.83,17,2,52,0.18181818181818182,3,5,5,355,13
CUST01252,4,2575.58,5,0,38,0.0,4,4,4,444,12
CUST01253,2,2035.62,4,0,99,0.0,2,2,3,223,7
CUST01254,2,2465.71,6,0,76,0.0,3,2,4,324,9
CUST01255,1,2060.75,3,0,78,0.0,3,1,3,313,7
CUST01256,1,564.83,1,0,286,0.0,1,1,1,111,3
CUST01257,5,3100.53,8,1,27,0.2,4,4,4,444,12
CUST01258,7,4454.38,10,0,250,0.0,1,5,5,155,11
CUST01259,6,3564.92,10,2,94,0.3333333333333333,2,5,4,254,11
CUST01260,1,913.67,1,0,9,0.0,5,1,2,512,8
CUST01261,1,345.05,1,0,18,0.0,5,1,1,511,7
CUST01262,1,195.09,1,0,25,0.0,4,1,1,411,6
CUST01263,9,6111.7699999999995,15,1,32,0.1111111111111111,4,5,5,455,14
CUST01264,2,2890.16,6,0,51,0.0,3,2,4,324,9
CUST01265,2,1398.17,4,0,15,0.0,5,2,2,522,9
CUST01266,6,3499.7799999999997,8,1,51,0.16666666666666666,3,5,4,354,12
CUST01267,8,5703.88,12,0,58,0.0,3,5,5,355,13
CUST01268,7,5612.219999999999,12,1,19,0.14285714285714285,5,5,5,555,15
CUST01269,1,534.09,1,0,57,0.0,3,1,1,311,5
CUST01270,1,309.87,1,0,57,0.0,3,1,1,311,5
CUST01271,1,529.98,1,0,12,0.0,5,1,1,511,7
CUST01272,1,1860.0,3,0,44,0.0,4,1,3,413,8
CUST01273,2,1602.01,4,0,149,0.0,1,2,3,123,6
CUST01274,7,5246.08,11,0,25,0.0,4,5,5,455,14
CUST01275,3,2647.93,6,0,34,0.0,4,3,4,434,11
CUST01276,4,1744.52,5,1,120,0.25,2,4,3,243,9
CUST01277,5,3500.13,7,0,99,0.0,2,4,4,244,10
CUST01278,4,1693.73,5,1,65,0.25,3,4,3,343,10
CUST01279,1,0.0,3,1,101,1.0,2,1,1,211,4
CUST01280,8,8071.46,16,0,35,0.0,4,5,5,455,14
CUST01281,3,1971.02,4,0,215,0.0,1,3,3,133,7
CUST01282,1,499.65,1,0,78,0.0,3,1,1,311,5
CUST01283,10,6283.639999999999,15,1,40,0.1,4,5,5,455,14
CUST01284,5,4033.89,9,0,192,0.0,1,4,5,145,10
CUST01285,8,6478.76,13,0,124,0.0,2,5,5,255,12
CUST01286,3,2241.96,4,0,226,0.0,1,3,3,133,7
CUST01287,3,1584.08,5,0,89,0.0,2,3,3,233,8
CUST01288,1,486.14,1,0,132,0.0,2,1,1,211,4
CUST01289,1,742.76,1,0,3,0.0,5,1,2,512,8
CUST01290,2,1164.42,2,0,53,0.0,3,2,2,322,7
CUST01291,4,1981.91,6,1,193,0.25,1,4,3,143,8
CUST01292,2,2412.52,3,0,41,0.0,4,2,4,424,10
CUST01293,7,5039.13,9,0,15,0.0,5,5,5,555,15
CUST01294,1,750.26,2,0,3,0.0,5,1,2,512,8
CUST01295,4,12074.17,5,1,121,0.25,2,4,5,245,11
CUST01296,2,1024.56,2,0,16,0.0,5,2,2,522,9
CUST01297,4,1798.5700000000002,4,0,2,0.0,5,4,3,543,12
CUST01298,4,884.35,4,1,329,0.25,1,4,2,142,7
CUST01299,3,2011.06,3,0,171,0.0,1,3,3,133,7
CUST01300,7,4203.76,8,0,46,0.0,4,5,5,455,14
CUST01301,4,1662.8999999999999,4,0,85,0.0,3,4,3,343,10
CUST01302,8,6399.610000000001,13,0,1,0.0,5,5,5,555,15
CUST01303,2,1442.63,2,0,20,0.0,5,2,3,523,10
CUST01304,5,2476.58,5,0,27,0.0,4,4,4,444,12
CUST01305,1,311.4,1,0,50,0.0,3,1,1,311,5
CUST01306,6,5421.23,13,1,54,0.16666666666666666,3,5,5,355,13
CUST01307,2,1179.22,3,0,234,0.0,1,2,2,122,5
CUST01308,3,2085.04,4,0,119,0.0,2,3,3,233,8
CUST01309,6,3102.24,8,0,73,0.0,3,5,4,354,12
CUST01310,5,4044.83,9,0,139,0.0,2,4,5,245,11
CUST01311,5,3799.01,8,0,43,0.0,4,4,5,445,13
CUST01312,5,4551.03,9,0,14,0.0,5,4,5,545,14
CUST01313,6,7482.84,14,0,4,0.0,5,5,5,555,15
CUST01314,5,3041.69,7,1,1,0.2,5,4,4,544,13
CUST01315,1,473.31,1,0,222,0.0,1,1,1,111,3
CUST01316,1,407.44,1,0,120,0.0,2,1,1,211,4
CUST01317,4,3389.0,7,0,256,0.0,1,4,4,144,9
CUST01318,2,911.45,2,0,130,0.0,2,2,2,222,6
CUST01319,1,336.29,1,0,111,0.0,2,1,1,211,4
CUST01320,3,1291.79,4,1,150,0.3333333333333333,1,3,2,132,6
CUST01321,6,1878.1,6,1,99,0.16666666666666666,2,5,3,253,10
CUST01322,4,3476.6,7,0,96,0.0,2,4,4,244,10
CUST01323,3,1273.29,3,0,276,0.0,1,3,2,132,6
CUST01324,1,967.23,1,0,227,0.0,1,1,2,112,4
CUST01325,5,5492.81,12,0,186,0.0,1,4,5,145,10
CUST01326,3,4393.63,8,0,131,0.0,2,3,5,235,10
CUST01327,5,6114.08,11,0,83,0.0,3,4,5,345,12
CUST01328,2,2001.3,4,0,54,0.0,3,2,3,323,8
CUST01329,3,1017.0,3,1,61,0.3333333333333333,3,3,2,332,8
CUST01330,5,5048.89,10,0,3,0.0,5,4,5,545,14
CUST01331,6,5693.12,11,0,14,0.0,5,5,5,555,15
CUST01332,4,3364.3,7,0,17,0.0,5,4,4,544,13
CUST01333,1,420.65,1,0,47,0.0,3,1,1,311,5
CUST01334,4,2962.17,6,0,160,0.0,1,4,4,144,9
CUST01335,4,3549.84,6,0,75,0.0,3,4,4,344,11
CUST01336,2,910.6700000000001,2,0,1,0.0,5,2,2,522,9
CUST01337,1,793.95,2,0,49,0.0,3,1,2,312,6
CUST01338,1,0.0,1,1,7,1.0,5,1,1,511,7
CUST01339,1,450.33,1,0,162,0.0,1,1,1,111,3
CUST01340,1,624.33,1,0,76,0.0,3,1,1,311,5
CUST01341,1,395.13,1,0,38,0.0,4,1,1,411,6
CUST01342,3,2125.98,4,0,84,0.0,3,3,3,333,9
CUST01343,6,3668.71,7,0,4,0.0,5,5,4,554,14
CUST01344,1,1054.04,2,0,395,0.0,1,1,2,112,4
CUST01345,1,2465.11,4,0,38,0.0,4,1,4,414,9
CUST01346,10,6605.54,15,0,38,0.0,4,5,5,455,14
CUST01347,1,316.63,1,0,128,0.0,2,1,1,211,4
CUST01348,4,1538.75,4,1,140,0.25,2,4,3,243,9
CUST01349,2,2446.67,4,0,83,0.0,3,2,4,324,9
CUST01350,2,1242.73,4,0,190,0.0,1,2,2,122,5
CUST01351,1,0.0,1,1,30,1.0,4,1,1,411,6
CUST01352,7,5389.1,12,1,123,0.14285714285714285,2,5,5,255,12
CUST01353,1,597.26,1,0,73,0.0,3,1,1,311,5
CUST01354,2,1041.99,3,0,2,0.0,5,2,2,522,9
CUST01355,1,547.04,1,0,88,0.0,2,1,1,211,4
CUST01356,2,1149.21,3,0,42,0.0,4,2,2,422,8
CUST01357,6,4681.22,9,0,126,0.0,2,5,5,255,12
CUST01358,1,862.52,1,0,18,0.0,5,1,2,512,8
CUST01359,5,3628.17,7,0,106,0.0,2,4,4,244,10
CUST01360,8,12310.69,11,0,160,0.0,1,5,5,155,11
CUST01361,1,805.77,1,0,5,0.0,5,1,2,512,8
CUST01362,4,2803.19,6,0,80,0.0,3,4,4,344,11
CUST01363,4,3031.55,7,0,83,0.0,3,4,4,344,11
CUST01364,1,1261.0,3,0,148,0.0,1,1,2,112,4
CUST01365,2,749.98,2,0,247,0.0,1,2,2,122,5
CUST01366,6,3862.08,12,0,98,0.0,2,5,5,255,12
CUST01367,1,363.62,1,0,56,0.0,3,1,1,311,5
CUST01368,1,498.64,1,0,308,0.0,1,1,1,111,3
CUST01369,1,0.0,1,1,24,1.0,4,1,1,411,6
CUST01370,3,3575.2599999999998,6,0,161,0.0,1,3,4,134,8
CUST01371,2,2334.49,4,0,8,0.0,5,2,3,523,10
CUST01372,1,0.0,1,1,71,1.0,3,1,1,311,5
CUST01373,1,291.54,1,0,45,0.0,4,1,1,411,6
CUST01374,1,282.0,1,0,88,0.0,2,1,1,211,4
CUST01375,3,2044.1399999999999,4,0,64,0.0,3,3,3,333,9
CUST01376,1,541.57,1,0,34,0.0,4,1,1,411,6
CUST01377,1,387.27,1,0,9,0.0,5,1,1,511,7
CUST01378,1,348.74,1,0,117,0.0,2,1,1,211,4
CUST01379,1,2392.34,3,0,186,0.0,1,1,3,113,5
CUST01380,5,2855.06,6,0,44,0.0,4,4,4,444,12
CUST01381,8,5555.42,11,0,2,0.0,5,5,5,555,15
CUST01382,3,1066.07,4,1,4,0.3333333333333333,5,3,2,532,10
CUST01383,4,2106.63,5,0,13,0.0,5,4,3,543,12
CUST01384,6,6408.87,13,1,145,0.16666666666666666,2,5,5,255,12
CUST01385,5,2111.01,5,1,0,0.2,5,4,3,543,12
CUST01386,6,6644.84,13,1,14,0.16666666666666666,5,5,5,555,15
CUST01387,7,6963.04,14,0,128,0.0,2,5,5,255,12
CUST01388,2,3498.38,5,0,70,0.0,3,2,4,324,9
CUST01389,4,2967.57,6,0,70,0.0,3,4,4,344,11
CUST01390,4,3249.7799999999997,6,0,9,0.0,5,4,4,544,13
CUST01391,3,3715.46,7,0,94,0.0,2,3,4,234,9
CUST01392,1,1415.53,2,0,16,0.0,5,1,2,512,8
CUST01393,4,2203.42,4,0,85,0.0,3,4,3,343,10
CUST01394,5,5665.21,12,0,16,0.0,5,4,5,545,14
CUST01395,6,6043.93,15,0,32,0.0,4,5,5,455,14
CUST01396,1,826.44,2,0,127,0.0,2,1,2,212,5
CUST01397,7,6176.97,11,0,4,0.0,5,5,5,555,15
CUST01398,1,0.0,2,1,57,1.0,3,1,1,311,5
CUST01399,7,3057.36,9,1,19,0.14285714285714285,5,5,4,554,14
CUST01400,2,863.9,2,0,134,0.0,2,2,2,222,6
CUST01401,2,1991.48,4,0,75,0.0,3,2,3,323,8
CUST01402,2,1474.48,3,0,254,0.0,1,2,3,123,6
CUST01403,4,2287.41,6,0,329,0.0,1,4,3,143,8
CUST01404,9,6161.82,14,1,202,0.1111111111111111,1,5,5,155,11
CUST01405,3,2413.52,5,0,140,0.0,2,3,4,234,9
CUST01406,5,5888.31,11,0,222,0.0,1,4,5,145,10
CUST01407,3,1992.79,3,0,139,0.0,2,3,3,233,8
CUST01408,2,792.08,2,0,307,0.0,1,2,2,122,5
CUST01409,5,2851.62,8,1,26,0.2,4,4,4,444,12
CUST01410,8,6063.07,14,0,146,0.0,2,5,5,255,12
CUST01411,5,3777.5,10,0,183,0.0,1,4,5,145,10
CUST01412,1,348.68,1,0,91,0.0,2,1,1,211,4
CUST01413,1,623.43,1,0,234,0.0,1,1,1,111,3
CUST01414,4,2862.6,6,0,30,0.0,4,4,4,444,12
CUST01415,1,509.5,1,0,9,0.0,5,1,1,511,7
CUST01416,6,1713.52,7,3,50,0.5,3,5,3,353,11
CUST01417,7,3650.18,7,0,149,0.0,1,5,4,154,10
CUST01418,2,1190.06,3,0,176,0.0,1,2,2,122,5
CUST01419,3,2210.94,5,0,41,0.0,4,3,3,433,10
CUST01420,4,4338.21,8,0,67,0.0,3,4,5,345,12
CUST01421,1,0.0,2,1,46,1.0,4,1,1,411,6
CUST01422,4,1587.83,5,1,58,0.25,3,4,3,343,10
CUST01423,2,840.3499999999999,2,0,41,0.0,4,2,2,422,8
CUST01424,1,2318.97,4,0,93,0.0,2,1,3,213,6
CUST01425,1,1148.76,4,0,48,0.0,3,1,2,312,6
CUST01426,1,872.32,2,0,24,0.0,4,1,2,412,7
CUST01427,7,4112.63,10,1,5,0.14285714285714285,5,5,5,555,15
CUST01428,1,0.0,2,1,51,1.0,3,1,1,311,5
CUST01429,6,3870.0699999999997,8,1,53,0.16666666666666666,3,5,5,355,13
CUST01430,3,1118.3,4,1,5,0.3333333333333333,5,3,2,532,10
CUST01431,2,1578.96,4,1,12,0.5,5,2,3,523,10
CUST01432,3,1075.54,3,0,102,0.0,2,3,2,232,7
CUST01433,4,1883.4,5,1,108,0.25,2,4,3,243,9
CUST01434,6,2523.94,9,1,5,0.16666666666666666,5,5,4,554,14
CUST01435,1,2210.82,3,0,186,0.0,1,1,3,113,5
CUST01436,2,2235.76,4,0,20,0.0,5,2,3,523,10
CUST01437,5,3601.87,9,1,246,0.2,1,4,4,144,9
CUST01438,2,2087.95,3,0,157,0.0,1,2,3,123,6
CUST01439,8,8418.470000000001,13,0,0,0.0,5,5,5,555,15
CUST01440,6,4952.03,13,2,6,0.3333333333333333,5,5,5,555,15
CUST01441,1,472.82,1,0,322,0.0,1,1,1,111,3
CUST01442,4,2232.17,7,1,105,0.25,2,4,3,243,9
CUST01443,6,5784.09,10,0,20,0.0,5,5,5,555,15
CUST01444,2,1096.85,2,0,32,0.0,4,2,2,422,8
CUST01445,10,6318.42,15,1,115,0.1,2,5,5,255,12
CUST01446,3,2796.4,6,0,132,0.0,2,3,4,234,9
CUST01447,4,2901.61,5,0,18,0.0,5,4,4,544,13
CUST01448,2,711.34,2,1,233,0.5,1,2,2,122,5
CUST01449,2,874.09,2,0,3,0.0,5,2,2,522,9
CUST01450,6,2272.3,8,1,126,0.16666666666666666,2,5,3,253,10
CUST01451,2,2411.76,6,0,34,0.0,4,2,4,424,10
CUST01452,4,5779.52,10,0,116,0.0,2,4,5,245,11
CUST01453,4,4084.96,8,0,82,0.0,3,4,5,345,12
CUST01454,3,2311.4700000000003,6,0,70,0.0,3,3,3,333,9
CUST01455,3,1376.1200000000001,3,0,335,0.0,1,3,2,132,6
CUST01456,1,1158.71,2,0,17,0.0,5,1,2,512,8
CUST01457,4,4798.75,11,0,248,0.0,1,4,5,145,10
CUST01458,1,1462.88,4,0,52,0.0,3,1,3,313,7
CUST01459,6,4817.95,8,0,68,0.0,3,5,5,355,13
CUST01460,4,2187.99,5,0,128,0.0,2,4,3,243,9
CUST01461,3,1996.1999999999998,3,0,107,0.0,2,3,3,233,8
CUST01462,2,635.48,2,0,80,0.0,3,2,1,321,6
CUST01463,2,447.48,2,1,356,0.5,1,2,1,121,4
CUST01464,2,1743.4,3,0,42,0.0,4,2,3,423,9
CUST01465,2,670.57,2,0,10,0.0,5,2,1,521,8
CUST01466,4,1969.4099999999999,5,1,56,0.25,3,4,3,343,10
CUST01467,2,649.13,2,0,89,0.0,2,2,1,221,5
CUST01468,1,1034.31,2,0,166,0.0,1,1,2,112,4
CUST01469,1,1313.43,2,0,44,0.0,4,1,2,412,7
CUST01470,4,2987.34,5,0,241,0.0,1,4,4,144,9
CUST01471,6,3471.86,10,0,77,0.0,3,5,4,354,12
CUST01472,8,4686.9800000000005,10,0,0,0.0,5,5,5,555,15
CUST01473,4,2917.27,6,0,48,0.0,3,4,4,344,11
CUST01474,2,450.47,2,1,61,0.5,3,2,1,321,6
CUST01475,1,650.36,2,0,114,0.0,2,1,1,211,4
CUST01476,3,1923.93,3,0,127,0.0,2,3,3,233,8
CUST01477,5,3440.74,7,0,55,0.0,3,4,4,344,11
CUST01478,5,5291.51,8,0,40,0.0,4,4,5,445,13
CUST01479,4,1777.74,5,0,42,0.0,4,4,3,443,11
CUST01480,1,682.11,1,0,347,0.0,1,1,1,111,3
CUST01481,4,3016.96,7,0,122,0.0,2,4,4,244,10
CUST01482,5,5965.95,12,0,158,0.0,1,4,5,145,10
CUST01483,8,3380.6,9,1,7,0.125,5,5,4,554,14
CUST01484,3,1606.77,4,0,111,0.0,2,3,3,233,8
CUST01485,3,2289.5,6,1,69,0.3333333333333333,3,3,3,333,9
CUST01486,1,770.52,2,0,48,0.0,3,1,2,312,6
CUST01487,5,2034.41,6,1,232,0.2,1,4,3,143,8
CUST01488,6,2322.29,7,1,33,0.16666666666666666,4,5,3,453,12
CUST01489,5,5689.93,9,0,41,0.0,4,4,5,445,13
CUST01490,7,4892.6,9,1,122,0.14285714285714285,2,5,5,255,12
CUST01491,4,4053.23,6,0,87,0.0,2,4,5,245,11
CUST01492,4,2179.26,9,2,62,0.5,3,4,3,343,10
CUST01493,2,807.4499999999999,2,0,10,0.0,5,2,2,522,9
CUST01494,4,1888.54,6,0,265,0.0,1,4,3,143,8
CUST01495,6,3722.74,7,0,89,0.0,2,5,4,254,11
CUST01496,1,662.11,1,0,16,0.0,5,1,1,511,7
CUST01497,5,2545.67,8,1,35,0.2,4,4,4,444,12
CUST01498,5,3640.46,7,0,12,0.0,5,4,4,544,13
CUST01499,5,4317.6,7,0,133,0.0,2,4,5,245,11
CUST01500,4,3285.09,7,0,95,0.0,2,4,4,244,10
CUST01501,2,646.4300000000001,2,0,66,0.0,3,2,1,321,6
CUST01502,2,709.8,2,1,80,0.5,3,2,2,322,7
CUST01503,4,1810.08,5,1,90,0.25,2,4,3,243,9
CUST01504,3,848.6099999999999,3,1,152,0.3333333333333333,1,3,2,132,6
CUST01505,1,608.83,2,0,64,0.0,3,1,1,311,5
CUST01506,4,2676.48,5,0,140,0.0,2,4,4,244,10
CUST01507,5,2758.29,8,1,125,0.2,2,4,4,244,10
CUST01508,1,845.65,2,0,3,0.0,5,1,2,512,8
CUST01509,4,2125.0299999999997,6,1,6,0.25,5,4,3,543,12
CUST01510,2,1667.1,4,0,132,0.0,2,2,3,223,7
CUST01511,4,2601.14,4,0,88,0.0,2,4,4,244,10
CUST01512,7,6822.51,11,0,43,0.0,4,5,5,455,14
CUST01513,1,1062.28,2,0,131,0.0,2,1,2,212,5
CUST01514,3,1466.5,3,0,82,0.0,3,3,3,333,9
CUST01515,6,5632.79,11,0,96,0.0,2,5,5,255,12
CUST01516,1,421.68,1,0,172,0.0,1,1,1,111,3
CUST01517,4,1341.26,4,1,87,0.25,2,4,2,242,8
CUST01518,1,569.86,1,0,485,0.0,1,1,1,111,3
CUST01519,4,3686.74,7,0,105,0.0,2,4,4,244,10
CUST01520,1,333.93,1,0,19,0.0,5,1,1,511,7
CUST01521,2,1070.1399999999999,2,0,10,0.0,5,2,2,522,9
CUST01522,1,882.29,2,0,68,0.0,3,1,2,312,6
CUST01523,4,3409.46,8,1,15,0.25,5,4,4,544,13
CUST01524,1,2078.4,3,0,19,0.0,5,1,3,513,9
CUST01525,4,2175.72,6,0,56,0.0,3,4,3,343,10
CUST01526,4,1385.12,6,1,9,0.25,5,4,2,542,11
CUST01527,3,2802.84,7,0,326,0.0,1,3,4,134,8
CUST01528,1,424.84,1,0,105,0.0,2,1,1,211,4
CUST01529,1,1455.91,2,0,194,0.0,1,1,3,113,5
CUST01530,5,3544.67,10,1,182,0.2,1,4,4,144,9
CUST01531,2,473.23,3,1,222,0.5,1,2,1,121,4
CUST01532,6,2788.44,7,0,159,0.0,1,5,4,154,10
CUST01533,1,697.43,1,0,167,0.0,1,1,2,112,4
CUST01534,1,416.32,1,0,22,0.0,4,1,1,411,6
CUST01535,8,2760.95,9,2,8,0.25,5,5,4,554,14
CUST01536,1,1059.82,3,0,7,0.0,5,1,2,512,8
CUST01537,1,355.81,1,0,123,0.0,2,1,1,211,4
CUST01538,1,346.25,1,0,80,0.0,3,1,1,311,5
CUST01539,1,643.65,2,0,158,0.0,1,1,1,111,3
CUST01540,3,1543.01,6,1,195,0.3333333333333333,1,3,3,133,7
CUST01541,1,626.47,2,0,64,0.0,3,1,1,311,5
CUST01542,1,382.91,1,0,4,0.0,5,1,1,511,7
CUST01543,1,1270.64,3,0,131,0.0,2,1,2,212,5
CUST01544,9,3850.32,14,2,113,0.2222222222222222,2,5,5,255,12
CUST01545,2,1091.81,2,0,106,0.0,2,2,2,222,6
CUST01546,5,2407.6499999999996,6,0,22,0.0,4,4,4,444,12
CUST01547,9,7334.43,14,1,99,0.1111111111111111,2,5,5,255,12
CUST01548,6,2400.2799999999997,7,1,49,0.16666666666666666,3,5,4,354,12
CUST01549,3,3126.75,5,0,167,0.0,1,3,4,134,8
CUST01550,4,1841.6,4,0,109,0.0,2,4,3,243,9
CUST01551,1,674.67,1,0,69,0.0,3,1,1,311,5
CUST01552,5,2594.91,6,0,108,0.0,2,4,4,244,10
CUST01553,1,381.8,1,0,153,0.0,1,1,1,111,3
CUST01554,4,3977.0899999999997,7,0,75,0.0,3,4,5,345,12
CUST01555,1,329.17,1,0,30,0.0,4,1,1,411,6
CUST01556,3,1996.78,4,0,37,0.0,4,3,3,433,10
CUST01557,3,1524.72,3,0,41,0.0,4,3,3,433,10
CUST01558,3,2406.87,5,0,210,0.0,1,3,4,134,8
CUST01559,8,5200.13,13,1,93,0.125,2,5,5,255,12
CUST01560,3,1204.1399999999999,4,1,8,0.3333333333333333,5,3,2,532,10
CUST01561,1,567.89,1,0,153,0.0,1,1,1,111,3
CUST01562,2,729.03,2,1,51,0.5,3,2,2,322,7
CUST01563,2,738.33,2,1,20,0.5,5,2,2,522,9
CUST01564,2,1155.5900000000001,3,0,236,0.0,1,2,2,122,5
CUST01565,3,2690.33,4,0,41,0.0,4,3,4,434,11
CUST01566,1,486.05,1,0,5,0.0,5,1,1,511,7
CUST01567,2,1423.0500000000002,2,0,345,0.0,1,2,3,123,6
CUST01568,2,1002.8800000000001,2,0,178,0.0,1,2,2,122,5
CUST01569,3,3115.0,5,0,81,0.0,3,3,4,334,10
CUST01570,2,551.3299999999999,2,0,144,0.0,2,2,1,221,5
CUST01571,5,4663.12,11,0,253,0.0,1,4,5,145,10
CUST01572,1,1048.29,2,0,227,0.0,1,1,2,112,4
CUST01573,5,4071.61,8,0,78,0.0,3,4,5,345,12
CUST01574,3,2673.15,5,0,161,0.0,1,3,4,134,8
CUST01575,3,4439.9800000000005,7,0,165,0.0,1,3,5,135,9
CUST01576,2,281.39,3,1,82,0.5,3,2,1,321,6
CUST01577,1,0.0,1,1,107,1.0,2,1,1,211,4
CUST01578,1,1222.13,3,0,10,0.0,5,1,2,512,8
CUST01579,8,6050.82,12,0,45,0.0,4,5,5,455,14
CUST01580,2,912.24,3,0,18,0.0,5,2,2,522,9
CUST01581,11,8074.66,19,1,22,0.09090909090909091,4,5,5,455,14
CUST01582,7,3265.25,10,2,58,0.2857142857142857,3,5,4,354,12
CUST01583,3,1979.92,5,0,261,0.0,1,3,3,133,7
CUST01584,5,10650.07,7,0,0,0.0,5,4,5,545,14
CUST01585,1,327.29,1,0,23,0.0,4,1,1,411,6
CUST01586,1,788.8,1,0,25,0.0,4,1,2,412,7
CUST01587,5,2595.4700000000003,8,1,129,0.2,2,4,4,244,10
CUST01588,4,3378.07,5,0,145,0.0,2,4,4,244,10
CUST01589,2,883.23,2,0,147,0.0,2,2,2,222,6
CUST01590,2,1250.94,2,0,129,0.0,2,2,2,222,6
CUST01591,3,2478.69,7,1,136,0.3333333333333333,2,3,4,234,9
CUST01592,1,500.86,1,0,117,0.0,2,1,1,211,4
CUST01593,1,675.24,1,0,30,0.0,4,1,1,411,6
CUST01594,4,2625.18,5,0,43,0.0,4,4,4,444,12
CUST01595,3,1640.96,4,0,59,0.0,3,3,3,333,9
CUST01596,5,3107.41,9,1,60,0.2,3,4,4,344,11
CUST01597,6,2343.32,8,1,40,0.16666666666666666,4,5,3,453,12
CUST01598,3,1366.15,3,0,68,0.0,3,3,2,332,8
CUST01599,3,1748.0800000000002,3,0,82,0.0,3,3,3,333,9
CUST01600,1,657.78,2,0,0,0.0,5,1,1,511,7
CUST01601,5,4997.61,10,0,49,0.0,3,4,5,345,12
CUST01602,3,1334.5700000000002,3,0,22,0.0,4,3,2,432,9
CUST01603,4,2426.1499999999996,5,1,166,0.25,1,4,4,144,9
CUST01604,6,2549.4,6,0,49,0.0,3,5,4,354,12
CUST01605,1,1057.43,2,0,20,0.0,5,1,2,512,8
CUST01606,1,282.09,1,0,180,0.0,1,1,1,111,3
CUST01607,1,1515.3,4,0,155,0.0,1,1,3,113,5
CUST01608,1,501.47,1,0,26,0.0,4,1,1,411,6
CUST01609,3,1380.23,4,0,69,0.0,3,3,2,332,8
CUST01610,4,1955.5900000000001,7,1,69,0.25,3,4,3,343,10
CUST01611,6,3039.58,7,0,28,0.0,4,5,4,454,13
CUST01612,1,725.09,2,0,283,0.0,1,1,2,112,4
CUST01613,2,1983.37,3,0,255,0.0,1,2,3,123,6
CUST01614,9,5333.0,11,1,103,0.1111111111111111,2,5,5,255,12
CUST01615,3,1862.39,4,0,1,0.0,5,3,3,533,11
CUST01616,6,3586.2200000000003,10,1,160,0.16666666666666666,1,5,4,154,10
CUST01617,4,2176.92,6,1,71,0.25,3,4,3,343,10
CUST01618,6,4011.61,8,0,84,0.0,3,5,5,355,13
CUST01619,3,1148.84,3,0,2,0.0,5,3,2,532,10
CUST01620,6,3750.7,8,0,4,0.0,5,5,4,554,14
CUST01621,6,4125.91,8,0,26,0.0,4,5,5,455,14
CUST01622,7,3807.67,9,0,15,0.0,5,5,5,555,15
CUST01623,2,1834.9099999999999,5,0,359,0.0,1,2,3,123,6
CUST01624,4,1978.77,5,1,75,0.25,3,4,3,343,10
CUST01625,3,1125.83,3,0,10,0.0,5,3,2,532,10
CUST01626,4,2267.6099999999997,6,0,28,0.0,4,4,3,443,11
CUST01627,4,2804.23,8,0,295,0.0,1,4,4,144,9
CUST01628,3,1360.8200000000002,4,1,180,0.3333333333333333,1,3,2,132,6
CUST01629,2,1120.0,2,0,81,0.0,3,2,2,322,7
CUST01630,8,6343.639999999999,15,1,19,0.125,5,5,5,555,15
CUST01631,6,4758.7699999999995,9,0,2,0.0,5,5,5,555,15
CUST01632,1,1472.62,3,0,6,0.0,5,1,3,513,9
CUST01633,3,1093.75,3,0,55,0.0,3,3,2,332,8
CUST01634,1,668.05,2,0,40,0.0,4,1,1,411,6
CUST01635,5,2923.8199999999997,7,1,42,0.2,4,4,4,444,12
CUST01636,1,310.14,1,0,16,0.0,5,1,1,511,7
CUST01637,10,6494.71,18,0,29,0.0,4,5,5,455,14
CUST01638,5,3624.0,8,0,31,0.0,4,4,4,444,12
CUST01639,2,2292.2200000000003,3,0,166,0.0,1,2,3,123,6
CUST01640,1,464.57,1,0,105,0.0,2,1,1,211,4
CUST01641,4,2914.92,5,0,101,0.0,2,4,4,244,10
CUST01642,5,4472.83,9,0,4,0.0,5,4,5,545,14
CUST01643,5,3485.7299999999996,7,0,182,0.0,1,4,4,144,9
CUST01644,8,4354.87,11,1,118,0.125,2,5,5,255,12
CUST01645,4,3081.21,6,0,74,0.0,3,4,4,344,11
CUST01646,7,3917.38,8,0,66,0.0,3,5,5,355,13
CUST01647,6,5675.4,12,0,10,0.0,5,5,5,555,15
CUST01648,1,540.77,1,0,150,0.0,1,1,1,111,3
CUST01649,1,376.88,1,0,243,0.0,1,1,1,111,3
CUST01650,1,1797.67,4,0,102,0.0,2,1,3,213,6
CUST01651,3,2543.79,4,0,87,0.0,2,3,4,234,9
CUST01652,6,2085.08,8,2,40,0.3333333333333333,4,5,3,453,12
CUST01653,3,2168.75,4,0,87,0.0,2,3,3,233,8
CUST01654,1,1073.19,2,0,99,0.0,2,1,2,212,5
CUST01655,8,7066.74,14,0,13,0.0,5,5,5,555,15
